MolLogP,MolWt,NumRotatableBonds,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,SlogP_VSA1,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA7,SlogP_VSA8,SlogP_VSA10,SlogP_VSA11,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA6,SMR_VSA10,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,pChEMBL_Value
3.0367000000000006,434.39500000000015,5,0,1,2,0,1,14.790514511606428,15.95222176079788,11.63444168209179,22.845177367156435,0.0,0.0,13.575367279421462,17.248535499851716,0.0,10.216698334856808,0.0,26.74406675901526,17.96972508824177,9.589074368143644,13.575367279421462,0.0,0.0,6.923737199690624,36.249741388469445,24.719331371983756,13.65455394719011,5.817220841045895,23.06575634089761,5.907179729351506,5.907179729351506,6.155365629538759,5.3
3.4270000000000014,307.296,5,0,0,2,0,0,15.207393384762284,6.4208216229260096,11.63444168209179,22.845177367156435,0.0,0.0,8.78083009534964,17.248535499851716,0.0,0.0,5.733667477162185,7.109797541277533,5.907179729351506,4.794537184071822,8.78083009534964,0.0,0.0,6.923737199690624,36.249741388469445,11.629818560158606,7.109797541277533,5.817220841045895,23.06575634089761,5.907179729351506,0.0,0.0,4.68
3.7021000000000024,300.354,7,0,0,2,0,0,4.736862953800049,6.4208216229260096,0.0,35.68682061300845,0.0,0.0,0.0,17.248535499851716,0.0,0.0,0.0,6.606881964512918,5.783244946364939,4.794537184071822,0.0,0.0,0.0,12.990104268152233,54.80329714831867,18.591155079135923,0.0,5.749511833283905,17.28226861293275,0.0,0.0,0.0,7.32
2.458,358.3690000000001,4,0,1,2,0,1,10.05365155780638,11.21535880699783,5.817220841045895,22.845177367156435,0.0,0.0,4.39041504767482,17.248535499851716,0.0,10.216698334856808,0.0,19.634269217737724,11.814359458703011,9.589074368143644,4.39041504767482,0.0,0.0,12.990104268152233,42.316108456931055,18.652964303522147,6.544756405912575,0.0,23.065756340897607,5.907179729351506,5.907179729351506,0.0,7.545
4.647620000000004,398.30400000000014,3,0,1,2,1,1,4.899909730850478,11.339293589984397,6.923737199690624,30.65032085847495,0.0,11.033401435232523,5.687386274683562,0.0,0.0,9.551078168738563,0.0,11.444666136763054,38.557911337216936,4.794537184071822,4.9839785209472085,0.0,0.0,34.12904510333418,43.67639416492468,35.58834627142853,11.033401435232523,5.824404497999927,0.0,5.907179729351506,0.0,0.0,6.47
1.4723999999999993,380.44800000000015,3,1,2,0,1,1,5.316788604006331,20.804433175141476,11.835812092322787,23.968546229246012,0.0,6.076020106833881,5.817862777835028,0.0,0.0,14.783797982648164,11.835812092322787,32.50164538118586,29.615422072723426,14.383611552215466,4.9839785209472085,0.0,0.0,6.076020106833881,42.02883945070289,57.369552654783156,0.0,5.817862777835028,0.0,17.721539188054518,0.0,0.0,5.37
2.8273,320.396,4,0,0,1,2,0,5.733667477162185,18.386965572661587,0.0,11.257379486545457,0.0,16.978945038914937,5.817862777835028,0.0,0.0,14.450987899589041,7.04767198267719,12.781339459839375,28.70398754610147,4.794537184071822,4.9839785209472085,0.0,0.0,18.19910120538483,41.29116408684211,37.57883635626606,6.544756405912575,5.817862777835028,0.0,5.907179729351506,0.0,0.0,5.62
3.1095000000000006,443.5510000000003,4,0,2,1,2,1,10.633577208012662,29.602324379659418,5.41499046939678,29.66247422409447,0.0,16.978945038914937,5.817862777835028,0.0,0.0,19.76777650359537,12.46266245207397,25.45397339850867,34.61116727545298,9.589074368143644,4.9839785209472085,0.0,0.0,18.19910120538483,73.14022619068068,37.57883635626606,11.959746875309355,5.817862777835028,0.0,11.814359458703011,0.0,0.0,6.88
3.1298000000000012,374.44400000000013,4,0,1,1,2,0,5.316788604006331,29.602324379659418,0.0,23.24165260116846,0.0,16.978945038914937,5.817862777835028,0.0,0.0,14.450987899589041,7.04767198267719,12.36446058668352,34.61116727545298,9.589074368143644,4.9839785209472085,0.0,0.0,18.19910120538483,47.20907013300351,43.999657979192065,6.544756405912575,5.817862777835028,0.0,11.814359458703011,0.0,0.0,7.3
3.603200000000002,360.4610000000001,4,0,1,1,2,0,5.316788604006331,24.807787195587597,0.0,23.24165260116846,0.0,16.978945038914937,5.817862777835028,0.0,0.0,14.450987899589041,7.04767198267719,18.909216992596097,28.70398754610147,4.794537184071822,4.9839785209472085,0.0,0.0,18.19910120538483,53.62989175592952,44.12359276217863,6.544756405912575,5.817862777835028,0.0,5.907179729351506,0.0,0.0,5.64
